# Datafile created in R 
#cur_yr
2015 
#styr
1970 
#endyr
2017 
#N_data_sets
1 
#styrs
1991 
#endyrs
2014 
#Age_st
3 
#Age_end
15 
#wt_obs
0.2783945 0.4774997 0.6072959 0.7290372 0.847817 0.8888914 1.007471 1.135943 1.125179 1.247869 1.234886 1.29593 1.236901 
0.3969165 0.4741755 0.6489252 0.7120538 0.8143574 0.9826036 1.029667 1.202584 1.237071 1.279056 1.213074 1.366148 1.449216 
0.4938635 0.6128473 0.6573914 0.7731356 0.9314358 1.049235 1.195288 1.226026 1.411224 1.542092 1.651124 1.669247 1.562221 
0.3991803 0.6493032 0.7305151 0.7452763 0.7253524 1.051702 1.381172 1.324424 1.323204 1.388411 1.389334 1.301912 1.351594 
0.3762805 0.5005864 0.731284 0.8429856 0.8511177 0.9781211 1.233335 1.311489 1.407764 1.462211 1.401506 1.118972 1.341075 
0.3302573 0.4376336 0.6780036 0.7893241 0.9476073 0.9480908 1.023242 1.096026 1.39782 1.490402 1.512232 1.727542 1.520938 
0.3265284 0.4648262 0.5531027 0.7418236 0.8901776 1.075342 1.09553 1.241445 1.348997 1.465587 1.633856 1.400654 1.353357 
0.364782 0.5836899 0.6255561 0.6217041 0.7773402 1.033128 1.170102 1.249953 1.315762 1.424844 1.444516 1.540288 1.550615 
0.4009626 0.5029474 0.6384153 0.699336 0.7283175 0.8920035 1.033677 1.255597 1.258645 1.395752 1.009932 0.5596887 1.24444 
0.3512041 0.5250839 0.6299709 0.7323268 0.7816651 0.8077848 0.9723516 1.014422 1.246461 1.28692 1.10863 1.212639 1.461016 
0.3253982 0.5014799 0.6648218 0.7878269 0.9622732 0.9913018 1.062753 1.136702 1.317691 1.449074 1.559276 1.481862 1.460439 
0.3843973 0.5074162 0.6681363 0.7958319 0.9108313 1.027028 1.108474 1.100064 1.278261 1.446276 1.588002 1.32972 1.628855 
0.4861768 0.549094 0.6495638 0.7686873 0.8631702 0.9537915 1.082186 1.209872 1.21178 1.19956 1.38351 1.26613 1.695864 
0.4036623 0.5818867 0.6401418 0.7634429 0.8910836 0.9272554 1.034564 1.17612 1.131229 1.16891 1.334869 1.282942 1.217633 
